goodreads_link,animal,pronoun,pronoun_extra,flag_anthropomorphic,flag_importance,note,flag_duplicate,pronoun_group,animal_book_rank,num_ratings,title,author,reviewed,duplicate,decade_category,manual_rank,avg_ratings,book_cover_image,description,num_reviews,ISBN,pub_date,pub_year,publisher,decade,animal_group
https://www.goodreads.com/book/show/140181.Zen_Shorts,bear,he/him,,,,,,he/him,40,13250,Zen Shorts,Jon J. Muth,TRUE,,2000s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1301850228i/140181.jpg,"Jon J. Muth, author of the best-selling book,The Three Questions, has crafted another profound and winning picture book.""Michael,"" said Karl. ""There's a really big bear in the backyard."" This is how three children meet Stillwater, a giant panda who moves into the neighborhood and tells amazing tales. To Addy he tells a story about the value of material goods. To Michael he pushes the boundaries of good and bad. And to Karl he demonstrates what it means to hold on to frustration. With graceful art and simple stories that are filled with love and enlightenment, Jon Muth—and Stillwater the bear—present three ancient Zen tales that are sure to strike a chord in everyone they touch.Show more",1004,9780439339117,"January 1, 2005",2005,Scholastic Press,2000,bear
https://www.goodreads.com/book/show/37191.Mercy_Watson_to_the_Rescue,pig,she/her,,,,,,she/her,42,13008,Mercy Watson to the Rescue,Kate DiCamillo,TRUE,,2000s,,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922914i/37191.jpg,"To Mr. and Mrs. Watson, Mercy is not just a pig — she's a porcine wonder. And to the portly and good-natured Mercy, the Watsons are an excellent source of buttered toast, not to mention that buttery-toasty feeling she gets when she snuggles into bed with them. This is not, however, so good for the Watsons' bed. BOOM! CRACK! As the bed and its occupants slowly sink through the floor, Mercy escapes in a flash — ""to alert the fire department,"" her owners assure themselves. But could Mercy possibly have another emergency in mind — like a sudden craving for their neighbors' sugar cookies?",1239,9780763622701,"August 23, 2005",2005,Candlewick Press,2000,pig
https://www.goodreads.com/book/show/54776171-itty-bitty-kitty-corn,kitten,she/her,,,,,,she/her,18,2076,Itty-Bitty Kitty-Corn: A Picture Book,"Shannon Hale, LeUyen Pham",TRUE,,2020s,,,,"From bestselling duo Shannon Hale and LeUyen Pham comes a kitty and unicorn story that celebrates the magic of friendship—and being exactly who you want to be!Kitty thinks she might be a unicorn.She feels so perfectly unicorn-y! “Neigh!” says Kitty.But when Unicornclop clop clopsover, sweeping his magnificent tail and neighing a mighty neigh, Kitty feels no bigger than a ball of lint.Can this unlikely pair embrace who they are, and trulyseeone another?Show more",293,9781419750915,"March 23, 2021",2021,Sourcebooks Wonderland,,cat
https://www.goodreads.com/book/show/56200635-little-witch-hazel,mouse,he/him,,,,,,he/him,21,1990,Little Witch Hazel: A Year in the Forest,Phoebe Wahl,TRUE,,2020s,,4.64,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612196849i/56200635.jpg,"An earthy and beautiful collection of four stories that celebrate the seasons, nature, and life, from award-winning author-illustrator Phoebe Wahl.Little Witch Hazel is a tiny witch who lives in the forest, helping creatures big and small. She's a midwife, an intrepid explorer, a hard worker and a kind friend.In this four-season volume, Little Witch Hazel rescues an orphaned egg, goes sailing on a raft, solves the mystery of a haunted stump and makes house calls to fellow forest dwellers. But when Little Witch Hazel needs help herself, will she get it in time?Little Witch Hazelis a beautiful ode to nature, friendship, wild things and the seasons that only Phoebe Wahl could create: an instant classic and a book that readers will pore over time and time again.Show more",439,9780735264892,"September 21, 2021",2021,Tundra Books,2020,mouse
https://www.goodreads.com/book/show/54883652-it-fell-from-the-sky,frog,he/him,,,,,,he/him,23,1917,It Fell from the Sky,Terry Fan,TRUE,,2020s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630535478i/54883652.jpg,"A picture book about community, art, the importance of giving back—and the wonder that fell from the sky.It fell from the sky on a Thursday.None of the insects know where it came from, or what it is. Some say it’s an egg. Others, a gumdrop. But whatever it is, it fell near Spider’s house, so he’s convinced it belongs to him.Spider builds a wondrous display so that insects from far and wide can come look at the marvel. Spider has their best interests at heart. So what if he has to charge a small fee? So what if the lines are long? So what if no one can even see the wonder anymore?But what will Spider do after everyone stops showing up?Show more",360,9781534457621,"September 28, 2021",2021,Simon & Schuster Books for Young Readers,2020,frog
https://www.goodreads.com/book/show/55868464-cat-problems,cat,[animal name],,,,,,other,26,1822,Cat Problems (Animal Problems),Jory John,TRUE,,2020s,,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1604994775l/55868464.jpg,"What could a pampered house cat possibly have to complain about?Just like most cats, this cat lives an extremely comfortable life. But he has his problems too!The sun spot he's trying to bathe in won't stop moving. He keeps getting served dry food instead of wet. And don't even get him started on the vacuum--it's an absolute menace!--and the nosy neighbor squirrel that just can't seem to mind its own business. Will this cat ever find the silver lining?Show more",296,9780593302132,"August 3, 2021",2021,Random House Studio,2020,cat
https://www.goodreads.com/book/show/53435396-chez-bob,bird,[animal name],,,,,,other,33,1602,"Chez Bob (Chez Bob, 1)",Bob Shea,TRUE,,2020s,,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617707610l/53435396.jpg,"From the hilarious author ofWho Wet My Pants?,Unicorn Thinks He's Pretty Great, and the Dinosaur Vs. series comes a kid-pleasing read-aloud about a devious alligator who learns to love!Welcome to Chez Bob, whichseemslike a real restaurant ... until you realize ... it's on an alligator's NOSE! Bob's got a hidden plan for his customers:""Birds will come to eat, but I will eat the birds!""As they fly in from all over the world to dine on Bob's face, something starts to happen that takes the lazy, hungry reptile by surprise—the birdsstay. ""More yummy birds!"" he rejoices—he'll want for nothing! But when the time is right, will Bob make the right choice?Comic genius Bob Shea cooks up a tasty tale that proves anyone, even hungry alligators, can have a change of heart and learn to be a good friend.Show more",248,9780316483117,"September 28, 2021",2021,"Little, Brown Books for Young Readers",2020,bird
https://www.goodreads.com/book/show/52516011-something-s-wrong,bear,he/him,,,,,,he/him,41,1414,"Something's Wrong!: A Bear, a Hare, and Some Underwear",Jory John,TRUE,,2020s,,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598245449l/52516011.jpg,"A picture book about a bear whose friends help him make it through a bad day!Jeff the bear has definitely forgotten something. He ate his breakfast, he watered his plant, he combed his fur...what could it be? Why does he feel so oddly off? So he asks his friend Anders the rabbit what could possibly be wrong. It couldn't have anything to do with the fact that he's wearing underwear...over his fur...could it?",267,9780374313883,"March 23, 2021",2021,"Farrar, Straus and Giroux (BYR)",2020,bear
https://www.goodreads.com/book/show/52516011-something-s-wrong,rabbit,he/him,,,,,,he/him,41,1414,"Something's Wrong!: A Bear, a Hare, and Some Underwear",Jory John,TRUE,,2020s,,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598245449l/52516011.jpg,"A picture book about a bear whose friends help him make it through a bad day!Jeff the bear has definitely forgotten something. He ate his breakfast, he watered his plant, he combed his fur...what could it be? Why does he feel so oddly off? So he asks his friend Anders the rabbit what could possibly be wrong. It couldn't have anything to do with the fact that he's wearing underwear...over his fur...could it?",267,9780374313883,"March 23, 2021",2021,"Farrar, Straus and Giroux (BYR)",2020,rabbit
https://www.goodreads.com/book/show/51457317-wild-symphony,mouse,[animal name],,,,,,other,43,1359,Wild Symphony,"Dan       Brown, Susan Batori",TRUE,,2020s,,,,"El primer llibre infantil de Dan Brown. Lectura i música per gaudir en família. La simfonia dels animals, magistralment il·lustrada per Susan Batori, és una experiència de lectura infantil única en què el juganer Mestre Mouse, sempre batuta en mà, ens acompanya en les aventures d'un grup d'amics, des de guepards i cangurs fins a elefants i balenes blaves. Cada pàgina és una nova història amb un missatge positiu, faules per aprendre el valor de l'amistat. El llibre aborda temes com la compassió, la paciència, el respecte, o la confiança en un mateix. La història combina animals entranyables amb enigmes, pistes i endevinalles ocults entre les pàgines, perquè els pares també puguin gaudir d'aquesta experiència interactiva compartida. El llibre té una aplicació mòbil associada mitjançant la qual es poden descarregar les peces musicals d'una manera molt senzilla. L'eina reprodueix instantàniament la simfonia apropiada a cada pàgina, quan la càmera d'un dispositiu mòbil s’hi col·loca a sobre. Amb la col. laboració de la Generalitat de Catalunya, Departament de Cultura.Show more",311,9780593123843,"January 1, 2020",2020,Giana Darling,,mouse
https://www.goodreads.com/book/show/57250248-mina,mouse,she/her,,,,,,she/her,44,1354,Mina (ebook),Matthew Forsythe,TRUE,,2020s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1637507098l/57250248.jpg,"From the creator of the acclaimed and belovedPokko and the Drumcomes an emotionally resonant, “richly imagined” (The Horn Book, starred review)​ picture book about trust, worry, and loyalty between a father and daughter.Mina and her father live in a hollowed-out tree stump on the edge of a pond on the edge of a forest. Nothing ever bothers Mina, until one day, her father brings home a suspicious surprise from the woods.Should Mina trust her father—or listen to her own instincts?Show more",265,9781481480420,"January 1, 2022",2022,Simon & Schuster/Paula Wiseman Books,2020,mouse
https://www.goodreads.com/book/show/57250248-mina,mouse,he/him,,,,,,he/him,44,1354,Mina (ebook),Matthew Forsythe,TRUE,,2020s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1637507098l/57250248.jpg,"From the creator of the acclaimed and belovedPokko and the Drumcomes an emotionally resonant, “richly imagined” (The Horn Book, starred review)​ picture book about trust, worry, and loyalty between a father and daughter.Mina and her father live in a hollowed-out tree stump on the edge of a pond on the edge of a forest. Nothing ever bothers Mina, until one day, her father brings home a suspicious surprise from the woods.Should Mina trust her father—or listen to her own instincts?Show more",265,9781481480420,"January 1, 2022",2022,Simon & Schuster/Paula Wiseman Books,2020,mouse
https://www.goodreads.com/book/show/51007316-a-polar-bear-in-the-snow,bear,he/him,,,,,,he/him,47,1234,A Polar Bear in the Snow,Mac Barnett,TRUE,,2020s,,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580936080l/51007316.jpg,"A polar bear heads out on a mysterious walk in the snow.Follow a polar bear through a world of snow and shockingly blue sea. Over the ice, through the water, past Arctic animals and even a human…where is he going? What does he want?",293,9781536203967,"October 13, 2020",2020,Candlewick Press,2020,bear
https://www.goodreads.com/book/show/57007882-inside-cat,cat,it,,,,,,other,49,1190,Inside Cat,Brendan Wenzel,TRUE,,2020s,,3.78,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615852161l/57007882.jpg,"Told in rhyming text, Inside Cat views the world through many windows, watching the birds, squirrels, and people go by--but when the door opens it discovers a whole new view.",204,9781452173191,"October 12, 2021",2021,Chronicle Books,2020,cat
https://www.goodreads.com/book/show/56980345-fluffy-mcwhiskers-cuteness-explosion,cat,she/her,,,,,,she/her,49,1190,Fluffy McWhiskers Cuteness Explosion,Stephen W. Martin,TRUE,,2020s,,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635692478l/56980345.jpg,"Friendship is hard for Fluffy, a kitten so precious that anyone who looks at her explodes!Meet Fluffy—an adorable kitten.Soadorable, in fact, that anyone who sees her will spontaneously explode into balls of sparkles and fireworks. KABOOM! Poof.Poor Fluffy doesn’t want anyone to get hurt, but everything she tries, even a bad haircut, just makes her cuter! So Fluffy runs away someplace no one can find her. Find out if there’s any hope for Fluffy in this funny and subversive story about self-acceptance and finding friendship in unlikely places.Show more",227,9781534441453,"October 12, 2021",2021,Margaret K. McElderry Books,2020,cat
https://www.goodreads.com/book/show/56980345-fluffy-mcwhiskers-cuteness-explosion,dog,[animal name],,,,,,other,49,1190,Fluffy McWhiskers Cuteness Explosion,Stephen W. Martin,TRUE,,2020s,,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635692478l/56980345.jpg,"Friendship is hard for Fluffy, a kitten so precious that anyone who looks at her explodes!Meet Fluffy—an adorable kitten.Soadorable, in fact, that anyone who sees her will spontaneously explode into balls of sparkles and fireworks. KABOOM! Poof.Poor Fluffy doesn’t want anyone to get hurt, but everything she tries, even a bad haircut, just makes her cuter! So Fluffy runs away someplace no one can find her. Find out if there’s any hope for Fluffy in this funny and subversive story about self-acceptance and finding friendship in unlikely places.Show more",227,9781534441453,"October 12, 2021",2021,Margaret K. McElderry Books,2020,dog
https://www.goodreads.com/book/show/17080312-the-christmas-wish,bird,[animal name],,,,,,other,53,1091,The Christmas Wish,Lori Evert,TRUE,,2020s,,,,"In the tradition of The Snowman, The Polar Express, and the many books of Jan Brett this cozy Nordic tale filled with extraordinary photographs will have readers of all ages believing in the magic of Christmas. This is one to pull out every year and savor.

Long ago, a brave little girl named Anja wanted to be one of Santa's elves. So she leaves a note for her family and helps her elderly neighbor prepare for the holiday, then she straps on her skis, and heads out into the snowy landscape. From a red bird to a polar bear to a reindeer, a menagerie of winter animals help Anja make her way to Santa. A generous trim-size, matte cover, and foiled title make this a special book for the holiday season.",176,9780449816813,,2023,Random House Books for Young Readers,,bird
https://www.goodreads.com/book/show/17080312-the-christmas-wish,bear,he/him,,,,,,he/him,53,1091,The Christmas Wish,Lori Evert,TRUE,,2020s,,,,"In the tradition of The Snowman, The Polar Express, and the many books of Jan Brett this cozy Nordic tale filled with extraordinary photographs will have readers of all ages believing in the magic of Christmas. This is one to pull out every year and savor.

Long ago, a brave little girl named Anja wanted to be one of Santa's elves. So she leaves a note for her family and helps her elderly neighbor prepare for the holiday, then she straps on her skis, and heads out into the snowy landscape. From a red bird to a polar bear to a reindeer, a menagerie of winter animals help Anja make her way to Santa. A generous trim-size, matte cover, and foiled title make this a special book for the holiday season.",176,9780449816813,,2023,Random House Books for Young Readers,,bear
https://www.goodreads.com/book/show/55277615-the-bruce-swap,bear,he/him,,,,,,he/him,54,1059,The Bruce Swap,Ryan T.  Higgins,TRUE,,2020s,,,,"Bruce is a bear who struggles with fun.When Bruce says no to fun one too many times, Nibbs, Thistle, and Rupert secretly wish Bruce was more fun. And the geese secretly wish for sandwiches. The next morning, all their wishes come true. Bruce is cheerful. Bruce is adventurous. Bruce has pizzazz . . . and a basket of sandwiches.Except Bruce is not exactly Bruce. He's Kevin, Bruce's fun cousin. Nobody knows that Bruce has gone fishing. Nobody knows that Kevin is coming. Nobody even knows who Kevin is. But, everyone quickly learns one thing: Kevin LOVES fun.Is it possible that too much fun is no fun at all?Show more",181,9781368028561,"May 4, 2021",2021,Hyperion Books for Children,,bear
https://www.goodreads.com/book/show/55277615-the-bruce-swap,bear,he/him,,,,,,he/him,54,1059,The Bruce Swap,Ryan T.  Higgins,TRUE,,2020s,,,,"Bruce is a bear who struggles with fun.When Bruce says no to fun one too many times, Nibbs, Thistle, and Rupert secretly wish Bruce was more fun. And the geese secretly wish for sandwiches. The next morning, all their wishes come true. Bruce is cheerful. Bruce is adventurous. Bruce has pizzazz . . . and a basket of sandwiches.Except Bruce is not exactly Bruce. He's Kevin, Bruce's fun cousin. Nobody knows that Bruce has gone fishing. Nobody knows that Kevin is coming. Nobody even knows who Kevin is. But, everyone quickly learns one thing: Kevin LOVES fun.Is it possible that too much fun is no fun at all?Show more",181,9781368028561,"May 4, 2021",2021,Hyperion Books for Children,,bear
https://www.goodreads.com/book/show/59627459-i-m-not-scared-you-re-scared,bear,he/him,,,,,,he/him,55,1056,"I'm Not Scared, You're Scared!",Seth Meyers,TRUE,,2020s,,,,"When you're a bear who is easily scared, it's hard to have friends. Fortunately, Bear has one: Rabbit, who is very brave. One day, Rabbit urges Bear to face his fears and embark on an adventure together. However, things don't entirely go as planned, and the two friends learn the true meaning of bravery.Equal parts hilarious and touching, this funny tale of adventure, bravery, and daring rescue will both inspire the adventurous spirit in all of us and make us laugh along the way. With the unfailingly witty voice of one of America's favorite comedians, Seth Meyers's debut picture book is bound for hilarity history.Show more",179,9780593352380,"March 15, 2022",2022,Harry N. Abrams,,bear
https://www.goodreads.com/book/show/59627459-i-m-not-scared-you-re-scared,rabbit,she/her,,,,,,she/her,55,1056,"I'm Not Scared, You're Scared!",Seth Meyers,TRUE,,2020s,,,,"When you're a bear who is easily scared, it's hard to have friends. Fortunately, Bear has one: Rabbit, who is very brave. One day, Rabbit urges Bear to face his fears and embark on an adventure together. However, things don't entirely go as planned, and the two friends learn the true meaning of bravery.Equal parts hilarious and touching, this funny tale of adventure, bravery, and daring rescue will both inspire the adventurous spirit in all of us and make us laugh along the way. With the unfailingly witty voice of one of America's favorite comedians, Seth Meyers's debut picture book is bound for hilarity history.Show more",179,9780593352380,"March 15, 2022",2022,Harry N. Abrams,,rabbit
https://www.goodreads.com/book/show/59627459-i-m-not-scared-you-re-scared,bird,she/her,,,,,,she/her,55,1056,"I'm Not Scared, You're Scared!",Seth Meyers,TRUE,,2020s,,,,"When you're a bear who is easily scared, it's hard to have friends. Fortunately, Bear has one: Rabbit, who is very brave. One day, Rabbit urges Bear to face his fears and embark on an adventure together. However, things don't entirely go as planned, and the two friends learn the true meaning of bravery.Equal parts hilarious and touching, this funny tale of adventure, bravery, and daring rescue will both inspire the adventurous spirit in all of us and make us laugh along the way. With the unfailingly witty voice of one of America's favorite comedians, Seth Meyers's debut picture book is bound for hilarity history.Show more",179,9780593352380,"March 15, 2022",2022,Harry N. Abrams,,bird
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,frog,he/him,,,,,,he/him,60,1012,Pebbles and the Biggest Number,Joey Benun,TRUE,,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842,9781737818601,"July 1, 2023",2023,Joey Benun,2020,frog
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,dog,he/him,,,,,,he/him,60,1012,Pebbles and the Biggest Number,Joey Benun,TRUE,,2020s,,4.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",842,9781737818601,"July 1, 2023",2023,Joey Benun,2020,dog
https://www.goodreads.com/book/show/197442.Alexander_and_the_Wind_Up_Mouse,mouse,he/him,,,,,,he/him,45,8607,Alexander and the Wind-Up Mouse,Leo Lionni,,,1960s,,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320551595i/197442.jpg,"The beloved Caldecott Honor Book and Christopher Award winner about two unlikely friends who see each other for who they are inside.Everyone loves Willy the wind-up mouse, while Alexander, the real mouse, is chased away with brooms and imperiled by mousetraps. Wouldn't it be wonderful to be loved and cuddled, thinks Alexander, and he wishes he could be a wind-up mouse, too. In this gentle fable about a real mouse and a mechanical one, Leo Lionni explores the magic of friendship.Originally published in 1969, the Caldecott Honor-winning Alexander and the Wind-Up Mouse is sure to enchant a whole new generation of readers.""A delicate fantasy about friendship, illustrated with bold, sumptuous collages.""-- The New York TimesShow more",338,9780394809144,"November 12, 1969",1969,Knopf Books for Young Readers,1960,mouse
https://www.goodreads.com/book/show/1037191.Harry_and_the_Lady_Next_Door,dog,he/him,,,,,,he/him,49,7869,Harry and the Lady Next Door,Gene Zion,,,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384258895i/1037191.jpg,"Harry is a little white dog with black spots who has a big problemthe lady next door sings all the time and hurts poor Harry's ears. She sings higher than the peanut man's whistle and louder than the siren on the fire engine, but no one does anything about itexcept Harry that is. Harry comes up with one clever scheme after another to get her to stop, each one funnier than the last and each one landing him a night in the doghouse. But Harry is ingenious and persistent, and his attempts finally lead to a solution that is a wonderful surprise for both Harryandthe lady next door.",141,9780064440080,"January 1, 1960",1960,HarperCollins,1960,dog
https://www.goodreads.com/book/show/169427.The_Fire_Cat,cat,he/him,,,,,,he/him,52,7274,The Fire Cat,Esther Averill,,,1960s,,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428753571i/169427.jpg,"Pickles the fire cat to the rescue! Pickles is a young cat with big paws who wishes to do big things with them! When he's adopted by the local firehouse, Pickles works hard to be a good fire cat. He learns to jump on a fire truck. He learns to help put out a fire, and he even helps out in a rescue. Beginning readers will cheer as Pickles gets his wish and finds something big to do with his paws. With sweet illustrations from author-illustrator Esther Averill, this Level One I Can Read book is perfect for children learning to sound out words and sentences. Whether shared at home or in a classroom, the short sentences, familiar words, and simple concepts of Level One books support success for children eager to start reading on their own.Show more",203,9780064440387,"January 1, 1960",1960,HarperCollins,1960,cat
https://www.goodreads.com/book/show/652484.Fables,wolf,he/him,,,,,,he/him,59,8731,Fables,Arnold Lobel,TRUE,,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439,9780060239749,"January 1, 1980",1980,HarperColl,1980,wolf
https://www.goodreads.com/book/show/652484.Fables,frog,he/him,,,,,,he/him,59,8731,Fables,Arnold Lobel,TRUE,,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439,9780060239749,"January 1, 1980",1980,HarperColl,1980,frog
https://www.goodreads.com/book/show/652484.Fables,frog,[animal name],,,,,,other,59,8731,Fables,Arnold Lobel,TRUE,,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439,9780060239749,"January 1, 1980",1980,HarperColl,1980,frog
https://www.goodreads.com/book/show/652484.Fables,frog,[animal name],,,,,,other,59,8731,Fables,Arnold Lobel,TRUE,,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439,9780060239749,"January 1, 1980",1980,HarperColl,1980,frog
https://www.goodreads.com/book/show/652484.Fables,mouse,he/him,,,,,,he/him,59,8731,Fables,Arnold Lobel,TRUE,,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439,9780060239749,"January 1, 1980",1980,HarperColl,1980,mouse
https://www.goodreads.com/book/show/652484.Fables,cat,he/him,,,,,,he/him,59,8731,Fables,Arnold Lobel,TRUE,,1980s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",439,9780060239749,"January 1, 1980",1980,HarperColl,1980,cat
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,bear,he/him,,,,,,he/him,63,7877,The Berenstain Bears Trick or Treat,Stan Berenstain,TRUE,,1980s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",128,9780679800910,"January 1, 1989",1989,Random House Books for Young Readers,1980,bear
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,bear,she/her,,,,,,she/her,63,7877,The Berenstain Bears Trick or Treat,Stan Berenstain,TRUE,,1980s,,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",128,9780679800910,"January 1, 1989",1989,Random House Books for Young Readers,1980,bear
https://www.goodreads.com/book/show/118230.My_Friend_Rabbit,rabbit,he/him,,,,,,he/him,48,11453,My Friend Rabbit: A Picture Book,Eric Rohmann,TRUE,,2000s,,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317066989i/118230.jpg,"Rabbit saves the day in a most ingenious way.When Mouse lets his best friend, Rabbit, play with his brand-new airplane, trouble isn't far behind. From Caldecott Honor award winner Eric Rohmann comes a brand-new picture book about friends and toys and trouble, illustrated in robust, expressive prints.My Friend Rabbitis the winner of the 2003 Caldecott Medal.",1269,9780312367527,"January 1, 2002",2002,Square Fish,2000,rabbit
https://www.goodreads.com/book/show/118230.My_Friend_Rabbit,mouse,[animal name],,,,,,other,48,11453,My Friend Rabbit: A Picture Book,Eric Rohmann,TRUE,,2000s,,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317066989i/118230.jpg,"Rabbit saves the day in a most ingenious way.When Mouse lets his best friend, Rabbit, play with his brand-new airplane, trouble isn't far behind. From Caldecott Honor award winner Eric Rohmann comes a brand-new picture book about friends and toys and trouble, illustrated in robust, expressive prints.My Friend Rabbitis the winner of the 2003 Caldecott Medal.",1269,9780312367527,"January 1, 2002",2002,Square Fish,2000,mouse
https://www.goodreads.com/book/show/49757370-cozy,fox,she/her,,,,,,she/her,62,988,Cozy,Jan Brett,TRUE,,2020s,,,,"Cozy is the softest musk ox in Alaska, with the warmest fur you ever did feel. When a storm hits while he's separated from his family, he starts to feel lonely--but not for long. As the snow piles up, animals start to notice just how warm and cozy Cozy really is! One mama lemming has a bright idea . . . maybe the best place to spend the winter is under Cozy's fur!",153,9780593109793,,2020,G.P. Putnam's Sons Books for Young Readers,,fox
https://www.goodreads.com/book/show/49757370-cozy,dog,[animal name],,,,,,other,62,988,Cozy,Jan Brett,TRUE,,2020s,,,,"Cozy is the softest musk ox in Alaska, with the warmest fur you ever did feel. When a storm hits while he's separated from his family, he starts to feel lonely--but not for long. As the snow piles up, animals start to notice just how warm and cozy Cozy really is! One mama lemming has a bright idea . . . maybe the best place to spend the winter is under Cozy's fur!",153,9780593109793,,2020,G.P. Putnam's Sons Books for Young Readers,,dog
